has_project,state,project_names,state_abbr,county_name,avg_partisan_score,county_geoid,state_geoid,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,civis_registered_count,civis_unregistered_count,total_g2020_count,total_m2020_count,dem_p20_voter_count,rep_p20_voter_count,p20_no_party_data,dem_pp20_voter_count,rep_pp20_voter_count,pp20_no_party_data,total_g2019_count,total_m2019_count,dem_p19_voter_count,rep_p19_voter_count,p19_no_party_data,total_g2018_count,total_m2018_count,dem_p18_voter_count,rep_p18_voter_count,p18_no_party_data,total_g2017_count,total_m2017_count,dem_p17_voter_count,rep_p17_voter_count,p17_no_party_data,total_g2016_count,total_m2016_count,dem_p16_voter_count,rep_p16_voter_count,p16_no_party_data,dem_pp16_voter_count,rep_pp16_voter_count,pp16_no_party_data,total_g2015_count,total_m2015_count,dem_p15_voter_count,rep_p15_voter_count,p15_no_party_data,total_g2014_count,total_m2014_count,dem_p14_voter_count,rep_p14_voter_count,p14_no_party_data,total_g2013_count,total_m2013_count,dem_p13_voter_count,rep_p13_voter_count,p13_no_party_data,total_g2012_count,total_m2012_count,dem_p12_voter_count,rep_p12_voter_count,p12_no_party_data,dem_pp12_voter_count,rep_pp12_voter_count,pp12_no_party_data,dem_pp12_voter_count.1,rep_pp12_voter_count.1,pp12_no_party_data.1,avg_local_voter_score,avg_p_turnout_score,avg_m_turnout_score,avg_offyear_m_turnout_score,avg_pp_turnout_score,avg_nonpp_turnout_score,avg_climate_score,avg_yale_score,avg_biden_support_score,Yale_TotalPop,Yale_Number_Black_Population,Yale_Black_pct,Yale_Number_Hispanic_Population,Yale_Hispanic_pct,alarmed_percent,alarmed_num,concerned_percent,concerned_num,cautious_percent,cautious_num,volunteer_percent,volunteer_num,write_letters_percent,write_letters_num,alarmed_concerned_percent,alarmed_concerned_cautious_percent,alarmed_dismissive_ratio,CO2e_tpy,PM10_tpy,PM2_tpy,PM_tpy,NOx_tpy,VOC_tpy,SO2_tpy,CO_tpy,Sectors,Types,Next_County_Election,County_Term_Length,Frequency_of_County_Elections,Month_of_County_Elections,ZIP_Codes,Registered_African_Americans_18_34,Registered_African_Americans_35_64,Registered_African_Americans_65,Registered_African_Americans_Total,Registered_Asians_18_34,Registered_Asians_35_64,Registered_Asians_65,Registered_Asians_Total,Registered_Caucasians_18_34,Registered_Caucasians_35_64,Registered_Caucasians_65,Registered_Caucasians_Total,Registered_Hispanics_18_34,Registered_Hispanics_35_64,Registered_Hispanics_65,Registered_Hispanics_Total,Registered_Native_Americans_18_34,Registered_Native_Americans_35_64,Registered_Native_Americans_65,Registered_Native_Americans_Total,Registered_Other_Race_18_34,Registered_Other_Race_35_64,Registered_Other_Race_65,Registered_Uncoded_Race_18_34,Registered_Uncoded_Race_35_64,Registered_Uncoded_Race_65,Registered_Other_and_Uncoded_Race_18_34,Registered_Other_and_Uncoded_Race_35_64,Registered_Other_and_Uncoded_Race_65,Registered_Other_and_Uncoded_Race_Total,Registered_18_34_Total,Registered_35_64_Total,Registered_65_Total,GEOID,census_source,census_county,census_pop,race,caucasian,african_american,native_american,asian,other,hispanic,pct.caucasian,pct.african_american,pct.native_american,pct.asian,pct.other,pct.hispanic,median_income_12mo,poverty_pop,below_poverty_level,pct.poverty,ed_pop,less_than_hs,hs_grad,some_coll_assoc,bachelors_or_higher,pct.less_than_hs,pct.hs_grad,pct.some_coll_assoc,pct.bachelors_or_higher,age_pop,age_18_34,age_35_64,age_65_plus,pct.18_34,pct.35_64,pct.65_plus
False,Georgia,,GA,WHITE,24.2691418254456,13311,13,27626.0,27830.0,28021.0,28387.0,28828.0,29445.0,29988.0,30798.0,22293.0,3739.0,16633.0,0.0,1018.0,7452.0,17372.0,3.0,7.0,26022.0,388.0,16.0,1.0,2.0,26029.0,13063.0,1.0,473.0,3633.0,21893.0,301.0,318.0,2.0,5.0,26025.0,14207.0,0.0,227.0,4095.0,21685.0,848.0,5946.0,19236.0,679.0,26.0,2.0,3.0,26027.0,9290.0,1.0,285.0,2324.0,23413.0,155.0,219.0,1.0,5.0,26026.0,12659.0,4.0,161.0,3981.0,21887.0,374.0,4188.0,21440.0,384.0,4208.0,21111.0,36.3633270466879,65.3124654271665,42.802692839582,10.3492355562384,23.2330055316533,21.2915834357713,31.4083330125861,8.47736422770485,15.6823447904237,23088.0,386.0,2.0,632.0,3.0,12.0,2782.0,24.0,5515.0,23.0,5389.0,4.0,861.0,5.0,1215.0,36.0,59.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"30523, 30527, 30528, 30533, 30545, 30554, 30564, 30571",81.0,123.0,45.0,249.0,23.0,47.0,9.0,79.0,4967.0,10156.0,6365.0,21488.0,89.0,107.0,20.0,216.0,23.0,31.0,9.0,63.0,78.0,64.0,16.0,13.0,20.0,3.0,91.0,84.0,19.0,194.0,5274.0,10548.0,6467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Wyoming,,WY,SHERIDAN,24.5889147254048,56033,56,29524.0,29733.0,29852.0,29883.0,29964.0,30147.0,30219.0,30485.0,18095.0,5558.0,17874.0,2.0,1280.0,6948.0,15141.0,17.0,49.0,23575.0,277.0,64.0,0.0,2.0,23651.0,13150.0,10.0,857.0,6914.0,15694.0,266.0,322.0,1.0,4.0,23648.0,15370.0,5.0,745.0,4824.0,17923.0,6.0,60.0,23587.0,406.0,60.0,0.0,4.0,23649.0,10365.0,16.0,551.0,4021.0,18979.0,435.0,63.0,1.0,2.0,23650.0,14177.0,11.0,0.0,11.0,23642.0,554.0,3223.0,19754.0,557.0,3243.0,19540.0,29.4138191061215,62.1669471103031,52.3457912315562,21.932824588847,22.0255105060669,20.3078890626981,32.5253124338064,11.9320737131963,20.8654183435712,23470.0,99.0,0.0,856.0,4.0,16.0,3753.0,24.0,5524.0,22.0,5248.0,4.0,928.0,6.0,1338.0,40.0,62.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"82801, 82831, 82832, 82833, 82835, 82836, 82837, 82838, 82839, 82842, 82844, 82845",1.0,6.0,8.0,15.0,4.0,4.0,3.0,11.0,1580.0,7123.0,5962.0,14665.0,10.0,28.0,6.0,44.0,1.0,3.0,2.0,6.0,0.0,0.0,1.0,40.0,126.0,57.0,40.0,126.0,58.0,224.0,1636.0,7290.0,6039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Kentucky,,KY,HICKMAN,24.7366138059701,21105,21,4737.0,4708.0,4679.0,4612.0,4607.0,4518.0,4431.0,4380.0,3547.0,741.0,2443.0,0.0,2.0,2.0,4284.0,1.0,2.0,4285.0,1559.0,2.0,0.0,0.0,4288.0,1915.0,0.0,0.0,5.0,4283.0,10.0,10.0,0.0,0.0,4288.0,2254.0,0.0,4.0,4.0,4280.0,0.0,14.0,4274.0,1184.0,1.0,0.0,0.0,4288.0,1863.0,0.0,2.0,3.0,4283.0,15.0,1.0,0.0,0.0,4288.0,2065.0,1.0,0.0,2.0,4286.0,2.0,3.0,4283.0,2.0,3.0,4249.0,42.6522388059701,58.3404151119402,42.0095848880596,26.7258162313432,23.6929570895522,21.914645522388,42.0508395522387,18.2393423507462,34.149556902985,3671.0,362.0,10.0,15.0,0.0,13.0,467.0,24.0,879.0,24.0,869.0,4.0,140.0,5.0,194.0,37.0,61.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"00000, 42021, 42031, 42032, 42039, 42041, 42085, 42088",42.0,102.0,78.0,222.0,0.0,1.0,0.0,1.0,659.0,1630.0,993.0,3282.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,11.0,21.0,7.0,11.0,21.0,7.0,39.0,713.0,1755.0,1079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Texas,,TX,DONLEY,24.5742604686899,48129,48,3645.0,3561.0,3483.0,3391.0,3387.0,3340.0,3315.0,3278.0,2310.0,293.0,1692.0,0.0,76.0,769.0,1758.0,0.0,1.0,2600.0,439.0,1.0,0.0,0.0,2603.0,1331.0,0.0,34.0,633.0,1936.0,214.0,206.0,0.0,0.0,2603.0,1507.0,2.0,55.0,720.0,1828.0,0.0,2.0,2601.0,306.0,1.0,0.0,0.0,2603.0,887.0,1.0,27.0,662.0,1914.0,881.0,1.0,0.0,0.0,2603.0,1305.0,1.0,0.0,3.0,2600.0,27.0,371.0,2205.0,27.0,379.0,2177.0,38.027003081664,65.9281213983864,34.5593545908566,18.9507875528236,29.8687668075297,12.630887437572,29.8322419106317,9.04984591679506,13.7603620955315,2702.0,130.0,5.0,259.0,10.0,14.0,384.0,23.0,625.0,22.0,604.0,4.0,106.0,5.0,141.0,37.0,59.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"79039, 79057, 79226, 79237, 79240",9.0,14.0,5.0,28.0,0.0,0.0,0.0,0.0,404.0,1024.0,731.0,2159.0,10.0,23.0,10.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,21.0,32.0,27.0,21.0,80.0,455.0,1088.0,767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,California,"Taft Ammonia Company, LLC (dba Calamco NH3 LLC, formerly Grannus LLC) Anhydrous Ammonia Fertilizer Manufacturing Facility",CA,KERN,50.0045987206314,6029,6,853606.0,862000.0,869176.0,876031.0,880856.0,887356.0,893758.0,900202.0,443400.0,93271.0,318497.0,3.0,17659.0,18264.0,495581.0,102.0,37.0,536509.0,1063.0,183.0,7.0,4.0,536660.0,211064.0,19.0,141.0,133.0,536378.0,858.0,906.0,19.0,8.0,536644.0,249705.0,32.0,37600.0,46871.0,441630.0,118.0,93.0,536460.0,1642.0,2703.0,6.0,5.0,536660.0,127413.0,36.0,13740.0,23228.0,498403.0,2955.0,3011.0,3.0,2.0,536666.0,198534.0,43.0,2.0,29.0,536640.0,18917.0,30767.0,485145.0,19482.0,32030.0,480968.0,29.2180479106185,62.639825330603,38.0758405056357,5.23187800346953,19.4412431452415,16.406170074403,44.9366708530072,21.9509529204384,40.8914114179023,625303.0,34191.0,5.0,299873.0,48.0,22.0,139186.0,26.0,160509.0,22.0,140305.0,7.0,44015.0,9.0,53238.0,48.0,70.0,2.8,,6.3,,6.3,3.9,1.6,0.8,5.1,Nitrogen,Electricity Generation,2022,4 years,Every 2 years,March,"93000, 93203, 93205, 93206, 93215, 93216, 93220, 93222, 93224, 93225, 93226, 93238, 93240, 93241, 93243, 93249, 93250, 93251, 93252, 93255, 93263, 93268, 93276, 93280, 93283, 93285, 93287, 93301, 93302, 93303, 93304, 93305, 93306, 93307, 93308, 93309, 93311, 93312, 93313, 93314, 93380, 93383, 93384, 93385, 93386, 93387, 93388, 93389, 93390, 93461, 93501, 93502, 93504, 93505, 93516, 93518, 93519, 93523, 93524, 93527, 93528, 93531, 93536, 93554, 93555, 93556, 93560, 93561, 93581, 93596",2600.0,3705.0,1364.0,7669.0,2575.0,4626.0,1742.0,8943.0,59949.0,117091.0,63866.0,240906.0,76491.0,72341.0,18810.0,167642.0,85.0,107.0,70.0,262.0,18.0,12.0,2.0,5877.0,8716.0,3216.0,5895.0,8728.0,3218.0,17841.0,147595.0,206598.0,89070.0,6029.0,County,Kern County,"887,641","887,641","303,225","45,761","4,303","40,730","20,248","473,374",34.16%,5.16%,0.48%,4.59%,2.28%,53.33%,"$25,013","857,145","179,980",21.00%,"537,799","139,316","149,493","160,896","88,094",25.90%,27.80%,29.92%,16.38%,"578,631","229,165","254,754","94,712",39.60%,44.03%,16.37%
False,Texas,,TX,FRANKLIN,24.5631196823596,48159,48,10637.0,10615.0,10563.0,10603.0,10677.0,10798.0,10778.0,10725.0,7101.0,1714.0,5281.0,1.0,362.0,1690.0,6762.0,1.0,1.0,8810.0,1316.0,10.0,0.0,0.0,8815.0,4215.0,9.0,129.0,1627.0,7059.0,370.0,366.0,0.0,1.0,8814.0,4650.0,14.0,220.0,2158.0,6437.0,0.0,6.0,8809.0,822.0,15.0,0.0,2.0,8813.0,2672.0,4.0,73.0,1254.0,7488.0,472.0,16.0,4.0,0.0,8811.0,4185.0,3.0,0.0,6.0,8809.0,77.0,1486.0,7251.0,78.0,1517.0,7077.0,35.6775284738041,61.1036982416335,30.4446511627907,14.9902552467385,28.1290754395916,11.4711287577992,32.6258314350797,10.2637243735763,17.7626195899772,8079.0,345.0,4.0,938.0,12.0,13.0,1055.0,23.0,1883.0,23.0,1882.0,4.0,323.0,5.0,422.0,36.0,59.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"00000, 75455, 75457, 75478, 75480, 75481, 75487, 75493, 75494",33.0,62.0,37.0,132.0,3.0,3.0,2.0,8.0,1257.0,3056.0,2194.0,6507.0,110.0,110.0,28.0,248.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,78.0,100.0,26.0,78.0,100.0,26.0,204.0,1481.0,3332.0,2288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Kansas,,KS,STANTON,24.7614478114478,20187,20,2155.0,2178.0,2141.0,2070.0,2105.0,2055.0,2025.0,2006.0,1096.0,92.0,822.0,0.0,0.0,2.0,1186.0,0.0,2.0,1186.0,11.0,41.0,0.0,0.0,1188.0,596.0,0.0,0.0,2.0,1186.0,7.0,6.0,0.0,0.0,1188.0,738.0,0.0,0.0,2.0,1186.0,0.0,0.0,1188.0,7.0,348.0,0.0,0.0,1188.0,589.0,0.0,0.0,1.0,1187.0,10.0,90.0,0.0,0.0,1188.0,614.0,0.0,0.0,0.0,1188.0,0.0,0.0,1188.0,0.0,0.0,1223.0,39.2152356902356,66.1816498316498,52.2266835016834,16.6864478114478,27.2787878787878,25.3797138047138,33.3765151515151,10.2517676767676,19.895202020202,1502.0,1.0,0.0,446.0,30.0,17.0,257.0,26.0,397.0,22.0,336.0,5.0,73.0,7.0,102.0,43.0,65.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"67855, 67862, 67878",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,207.0,396.0,282.0,885.0,58.0,65.0,23.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,8.0,31.0,25.0,8.0,64.0,296.0,487.0,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,South Dakota,,SD,HAMLIN,25.1197642015005,46057,46,5947.0,5928.0,5954.0,5976.0,5917.0,5998.0,6070.0,6164.0,3993.0,672.0,3162.0,0.0,0.0,4.0,4661.0,0.0,1.0,4664.0,25.0,2.0,0.0,0.0,4665.0,2770.0,0.0,0.0,6.0,4659.0,17.0,21.0,0.0,0.0,4665.0,2840.0,0.0,0.0,6.0,4659.0,0.0,9.0,4656.0,26.0,8.0,0.0,0.0,4665.0,2157.0,613.0,0.0,1.0,4664.0,23.0,0.0,0.0,0.0,4665.0,2598.0,154.0,0.0,1.0,4664.0,0.0,4.0,4661.0,1.0,4.0,4540.0,40.2521954369349,67.7731618435155,54.6321757770632,21.9210718113611,26.0554555198285,20.9094319399785,31.9003659061558,11.0994188549289,20.190185105467,4116.0,13.0,0.0,164.0,4.0,16.0,657.0,25.0,1038.0,23.0,939.0,3.0,130.0,5.0,211.0,41.0,64.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"00000, 57201, 57212, 57220, 57221, 57223, 57226, 57234, 57238, 57241, 57242, 57243, 57248, 57271, 57278",4.0,6.0,5.0,15.0,0.0,2.0,1.0,3.0,917.0,1762.0,964.0,3643.0,2.0,6.0,0.0,8.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,21.0,20.0,23.0,21.0,20.0,23.0,64.0,944.0,1799.0,994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Montana,,MT,TREASURE,24.8042589437819,30103,30,722.0,693.0,689.0,684.0,680.0,673.0,673.0,696.0,538.0,49.0,485.0,0.0,0.0,2.0,585.0,1.0,0.0,586.0,9.0,2.0,0.0,0.0,587.0,420.0,0.0,0.0,2.0,585.0,4.0,4.0,0.0,0.0,587.0,440.0,0.0,1.0,6.0,580.0,0.0,1.0,586.0,7.0,74.0,0.0,0.0,587.0,359.0,0.0,0.0,3.0,584.0,12.0,68.0,0.0,0.0,587.0,397.0,2.0,0.0,0.0,587.0,0.0,2.0,585.0,0.0,0.0,593.0,51.1252129471891,79.8855195911413,62.8396933560477,14.0848381601362,33.1955706984667,34.2770017035775,23.7320272572402,9.20817717206132,14.5192504258943,624.0,0.0,0.0,4.0,1.0,19.0,116.0,23.0,145.0,21.0,130.0,4.0,25.0,6.0,39.0,42.0,63.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"59010, 59038, 59076, 59327",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89.0,228.0,196.0,513.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,7.0,1.0,14.0,7.0,22.0,91.0,244.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Kansas,,KS,KINGMAN,24.9741980910655,20095,20,7825.0,7801.0,7683.0,7636.0,7417.0,7275.0,7220.0,7152.0,5229.0,1162.0,4198.0,0.0,3.0,6.0,6380.0,0.0,4.0,6386.0,28.0,1216.0,0.0,0.0,6391.0,3108.0,0.0,2.0,11.0,6378.0,20.0,25.0,0.0,0.0,6391.0,3396.0,0.0,6.0,13.0,6372.0,0.0,2.0,6389.0,31.0,812.0,0.0,0.0,6391.0,2797.0,0.0,1.0,8.0,6382.0,29.0,562.0,0.0,0.0,6391.0,3165.0,1.0,0.0,2.0,6389.0,1.0,5.0,6385.0,0.0,5.0,6328.0,37.9625410733844,60.8471287748396,47.6849788765451,15.3015647003598,25.0749491472383,22.2849788765451,28.7569707401032,10.1762947895478,19.7084337349397,5799.0,15.0,0.0,160.0,3.0,14.0,811.0,25.0,1446.0,23.0,1351.0,4.0,215.0,5.0,306.0,39.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"67004, 67025, 67035, 67058, 67068, 67106, 67111, 67112, 67118, 67142, 67159, 67570",0.0,1.0,1.0,2.0,3.0,3.0,0.0,6.0,1018.0,2468.0,1642.0,5128.0,3.0,12.0,7.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,30.0,15.0,24.0,30.0,15.0,69.0,1049.0,2514.0,1665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,South Dakota,,SD,MEADE,25.3436941749647,46093,46,25843.0,26401.0,26721.0,26770.0,27339.0,27941.0,28204.0,28332.0,19232.0,4167.0,15177.0,4.0,20.0,57.0,23306.0,8.0,34.0,23343.0,191.0,951.0,1.0,2.0,23396.0,11391.0,8.0,11.0,49.0,23333.0,164.0,194.0,0.0,0.0,23399.0,13444.0,5.0,18.0,82.0,23295.0,6.0,33.0,23360.0,201.0,1332.0,0.0,3.0,23396.0,9205.0,183.0,7.0,39.0,23353.0,262.0,48.0,0.0,1.0,23398.0,11982.0,350.0,0.0,5.0,23394.0,7.0,35.0,23355.0,2.0,28.0,22785.0,33.0023182930494,63.5077182785589,45.7479422197529,18.83241591521,22.3552715928031,18.6578657207572,37.0122397286738,12.33607521573,24.1425320911861,20908.0,361.0,2.0,828.0,4.0,17.0,3594.0,25.0,5285.0,21.0,4449.0,4.0,882.0,6.0,1214.0,42.0,63.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"00000, 57006, 57104, 57106, 57626, 57633, 57638, 57701, 57702, 57703, 57706, 57709, 57718, 57719, 57737, 57741, 57748, 57758, 57759, 57760, 57761, 57767, 57769, 57783, 57785, 57787, 57788, 57790, 57791, 57792, 57793",31.0,16.0,6.0,53.0,12.0,13.0,9.0,34.0,3669.0,9068.0,4657.0,17394.0,74.0,33.0,11.0,118.0,20.0,22.0,16.0,58.0,2.0,2.0,0.0,81.0,178.0,64.0,83.0,180.0,64.0,327.0,3889.0,9332.0,4763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Minnesota,,MN,REDWOOD,24.9157497668898,27127,27,15820.0,15685.0,15529.0,15425.0,15216.0,15244.0,15252.0,15170.0,9265.0,2532.0,8487.0,0.0,2.0,1.0,11792.0,2.0,0.0,11794.0,16.0,20.0,0.0,0.0,11797.0,6360.0,1.0,2.0,3.0,11791.0,21.0,22.0,0.0,0.0,11797.0,7563.0,2.0,5.0,5.0,11786.0,1.0,2.0,11794.0,20.0,12.0,1.0,1.0,11795.0,5207.0,2.0,0.0,1.0,11796.0,43.0,5.0,0.0,0.0,11797.0,7070.0,1.0,0.0,0.0,11797.0,1.0,3.0,11793.0,1.0,3.0,11732.0,33.5032817548036,65.8423667033991,47.0002543019411,7.42515046198186,13.6326184623209,11.8991014664745,37.0035878251997,11.2489202516578,23.3427138241795,11590.0,83.0,1.0,299.0,3.0,15.0,1758.0,26.0,2984.0,23.0,2694.0,4.0,417.0,5.0,617.0,41.0,64.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"55333, 56083, 56085, 56087, 56152, 56166, 56175, 56180, 56214, 56224, 56229, 56237, 56255, 56258, 56263, 56266, 56270, 56283, 56284, 56287, 56292, 56293, 56294, 56297",2.0,9.0,6.0,17.0,24.0,31.0,13.0,68.0,1936.0,4206.0,2783.0,8925.0,8.0,7.0,3.0,18.0,14.0,30.0,10.0,54.0,0.0,0.0,0.0,70.0,77.0,27.0,70.0,77.0,27.0,174.0,2054.0,4360.0,2842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Nevada,,NV,ELKO,25.5340795501874,32007,32,50969.0,52334.0,52531.0,51728.0,52082.0,52357.0,52539.0,52778.0,32392.0,6024.0,25831.0,0.0,27.0,62.0,38320.0,2.0,17.0,38388.0,151.0,34.0,0.0,1.0,38415.0,15528.0,5.0,14.0,54.0,38343.0,167.0,197.0,0.0,0.0,38416.0,18320.0,6.0,18.0,61.0,38333.0,5.0,35.0,38376.0,160.0,37.0,1.0,1.0,38414.0,9593.0,5.0,6.0,38.0,38371.0,172.0,36.0,0.0,0.0,38416.0,14139.0,6.0,0.0,8.0,38408.0,5.0,19.0,38390.0,3.0,15.0,37025.0,27.9653766523331,64.6916779466888,40.1122865472719,15.9324526239067,14.9863286130778,16.3909412744689,37.0725699421351,12.7623506927854,24.6992063492063,37862.0,245.0,1.0,8066.0,21.0,22.0,8221.0,25.0,9367.0,20.0,7680.0,5.0,2055.0,8.0,2849.0,47.0,67.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"89414, 89801, 89803, 89815, 89822, 89823, 89825, 89826, 89828, 89830, 89831, 89832, 89833, 89834, 89835, 89883",22.0,38.0,16.0,76.0,15.0,39.0,19.0,73.0,7658.0,13988.0,5327.0,26973.0,1542.0,1410.0,347.0,3299.0,112.0,205.0,86.0,403.0,1.0,2.0,0.0,531.0,748.0,218.0,532.0,750.0,218.0,1500.0,9881.0,16430.0,6013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Oklahoma,,OK,KIOWA,24.3482795534485,40075,40,9360.0,9344.0,9282.0,9116.0,9025.0,8849.0,8732.0,8708.0,4778.0,1761.0,3577.0,2.0,4.0,8.0,6527.0,0.0,1.0,6538.0,21.0,648.0,0.0,0.0,6539.0,2758.0,38.0,1.0,6.0,6532.0,11.0,14.0,0.0,0.0,6539.0,3419.0,611.0,0.0,18.0,6521.0,1.0,3.0,6535.0,23.0,6.0,0.0,1.0,6538.0,2311.0,3.0,0.0,11.0,6527.0,18.0,484.0,0.0,0.0,6539.0,2963.0,137.0,0.0,0.0,6539.0,0.0,8.0,6530.0,0.0,8.0,6640.0,45.5158538473447,57.2846918489065,45.7281082734362,17.4857470561247,21.7317020951215,24.2599785899984,42.0661712339371,17.5632915311967,33.4183774578108,6883.0,285.0,4.0,640.0,9.0,17.0,1139.0,24.0,1653.0,22.0,1536.0,5.0,344.0,6.0,406.0,41.0,63.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"00000, 73015, 73041, 73062, 73556, 73559, 73564, 73566, 73651, 73655, 73664",14.0,32.0,35.0,81.0,0.0,2.0,1.0,3.0,836.0,2038.0,1517.0,4391.0,22.0,44.0,22.0,88.0,10.0,24.0,20.0,54.0,0.0,0.0,0.0,50.0,71.0,39.0,50.0,71.0,39.0,160.0,932.0,2211.0,1634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Missouri,,MO,MADISON,25.1289437314906,29123,29,12373.0,12270.0,12192.0,12178.0,12213.0,12230.0,12188.0,12088.0,8352.0,1778.0,5905.0,0.0,6.0,7.0,10115.0,2.0,1.0,10127.0,21.0,3.0,0.0,0.0,10130.0,4635.0,1284.0,9.0,6.0,10115.0,12.0,13.0,0.0,0.0,10130.0,5507.0,1574.0,10.0,13.0,10107.0,7.0,2.0,10121.0,25.0,413.0,1.0,0.0,10129.0,2886.0,674.0,3.0,4.0,10123.0,22.0,261.0,0.0,1.0,10129.0,4736.0,627.0,1.0,1.0,10128.0,5.0,5.0,10120.0,5.0,8.0,10090.0,35.7574278058946,59.2921026653504,31.9431490621915,10.9927640671273,22.6024975320829,15.8073149062191,27.736548575965,10.6006946511858,21.5174059740002,9429.0,92.0,1.0,285.0,3.0,14.0,1364.0,25.0,2389.0,23.0,2192.0,4.0,373.0,5.0,513.0,39.0,62.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"63620, 63621, 63636, 63640, 63645, 63650, 63655, 63964",1.0,2.0,3.0,6.0,0.0,2.0,1.0,3.0,1971.0,4054.0,2212.0,8237.0,3.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,46.0,13.0,39.0,46.0,13.0,98.0,2014.0,4107.0,2230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
